question,question_tag,property,answer,answer_tag
问法院对拒不执行判决罪量刑的具体标准,问题,专业回答,法院对拒不执行判决罪的量刑标准如下：对人民法院的判决、裁定有能力执行而拒不执行，情节严重的，处三年以下有期徒刑、拘役或者罚金；情节特别严重的，处三年以上七年以下有期徒刑，并处罚金。根据《刑法》第三百一十三条的规定，对人民法院的判决、裁定有能力执行而拒不执行，情节严重的，处三年以下有期徒刑、拘役或者罚金；情节特别严重的，处三年以上七年以下有期徒刑，并处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：《刑法》第三百一十三条对人民法院的判决、裁定有能力执行而拒不执行，情节严重的，处三年以下有期徒刑、拘役或者罚金；情节特别严重的，处三年以上七年以下有期徒刑，并处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。,回答
问徇私舞弊减刑罪既遂有哪些惩罚,问题,专业回答,徇私舞弊减刑罪既遂的量刑处罚标准如下：司法工作人员徇私舞弊，对不符合减刑、假释、暂予监外执行条件的罪犯，予以减刑、假释或者暂予监外执行的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。根据《刑法》第四百零一条的规定，司法工作人员徇私舞弊，对不符合减刑、假释、暂予监外执行条件的罪犯，予以减刑、假释或者暂予监外执行的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。-法律依据：《刑法》第四百零一条司法工作人员徇私舞弊，对不符合减刑、假释、暂予监外执行条件的罪犯，予以减刑、假释或者暂予监外执行的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。,回答
问单位受贿罪的构成特征有哪些,问题,专业回答,单位受贿罪的构成要件有以下四项：1、客体要件是国有单位正常管理活动和声誉；2、客观要件是索取、收受他人的财物，为他人谋取利益的行为；3、主体要件是国有单位；4、主观要件只能是故意。根据《刑法》第三百八十七条的规定，国家机关、国有公司、企业、事业单位、人民团体，索取、非法收受他人财物，为他人谋取利益，情节严重的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，处五年以下有期徒刑或者拘役。前款所列单位，在经济往来中，在帐外暗中收受各种名义的回扣、手续费的，以受贿论，依照前款的规定处罚。-法律依据：《刑法》第三百八十七条国家机关、国有公司、企业、事业单位、人民团体，索取、非法收受他人财物，为他人谋取利益，情节严重的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，处五年以下有期徒刑或者拘役。前款所列单位，在经济往来中，在帐外暗中收受各种名义的回扣、手续费的，以受贿论，依照前款的规定处罚。,回答
问怎么样构成擅自转让国有档案罪,问题,专业回答,擅自转让国有档案罪的四个构成条件：1、客体要件，本罪侵犯的客体是国家对档案的管理制度；2、客观要件，本罪在客观方面表现为违反档案法的规定，擅自出卖、转让国家所有的档案的行为；3、主体要件，本罪的主体为一般主体；4、主观要件，本罪在主观方面表现为故意。根据《刑法》第三百二十九条的规定，抢夺、窃取国家所有的档案的，处五年以下有期徒刑或者拘役。违反档案法的规定，擅自出卖、转让国家所有的档案，情节严重的，处三年以下有期徒刑或者拘役。有前两款行为，同时又构成本法规定的其他犯罪的，依照处罚较重的规定定罪处罚。-法律依据：《刑法》第三百二十九条抢夺、窃取国家所有的档案的，处五年以下有期徒刑或者拘役。违反档案法的规定，擅自出卖、转让国家所有的档案，情节严重的，处三年以下有期徒刑或者拘役。有前两款行为，同时又构成本法规定的其他犯罪的，依照处罚较重的规定定罪处罚。,回答
问非法运输濒危野生动物制品罪由什么构成,问题,专业回答,非法运输濒危野生动物制品罪的构成要件是：1、客体要件是国家重点保护的珍贵、濒危野生动物的管理制度；2、客观要件是违反野生动物保护法规，收购、运输、出售珍贵、濒危野生动物及其制品的行为；3、主体要件为一般主体；4、主观要件是故意，过失不构成本罪。根据《刑法》第三百四十一条第三款的规定，违反野生动物保护管理法规，以食用为目的非法猎捕、收购、运输、出售第一款规定以外的在野外环境自然生长繁殖的陆生野生动物，情节严重的，依照前款的规定处罚。-法律依据：《刑法》第三百四十一条第三款违反野生动物保护管理法规，以食用为目的非法猎捕、收购、运输、出售第一款规定以外的在野外环境自然生长繁殖的陆生野生动物，情节严重的，依照前款的规定处罚。,回答
问购买运输假币罪刑事责任如何追究,问题,专业回答,根据《刑法》第一百七十一条第一款、第三款规定，购买运输假币罪刑事责任如下：出售、购买伪造的货币或者明知是伪造的货币而运输，数额较大的，处三年以下有期徒刑或者拘役，并处二万元以上二十万元以下罚金；数额巨大的，处三年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；数额特别巨大的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产。伪造货币并出售或者运输伪造的货币的，依照本法第一百七十条的规定定罪从重处罚。-法律依据：《刑法》第一百七十一条第一款、第三款出售、购买伪造的货币或者明知是伪造的货币而运输，数额较大的，处三年以下有期徒刑或者拘役，并处二万元以上二十万元以下罚金；数额巨大的，处三年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；数额特别巨大的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产。伪造货币并出售或者运输伪造的货币的，依照本法第一百七十条的规定定罪从重处罚。,回答
问伪造、变造金融票证罪的处罚,问题,专业回答,根据《刑法》第一百七十七条的规定，有下列情形之一，伪造、变造金融票证的，处五年以下有期徒刑或者拘役，并处或者单处二万元以上二十万元以下罚金；情节严重的，处五年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；情节特别严重的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产：(一)伪造、变造汇票、本票、支票的；(二)伪造、变造委托收款凭证、汇款凭证、银行存单等其他银行结算凭证的；(三)伪造、变造信用证或者附随的单据、文件的；(四)伪造信用卡的。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：《刑法》第一百七十七条有下列情形之一，伪造、变造金融票证的，处五年以下有期徒刑或者拘役，并处或者单处二万元以上二十万元以下罚金；情节严重的，处五年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；情节特别严重的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产：(一)伪造、变造汇票、本票、支票的；(二)伪造、变造委托收款凭证、汇款凭证、银行存单等其他银行结算凭证的；(三)伪造、变造信用证或者附随的单据、文件的；(四)伪造信用卡的。,回答
问吸收客户资金不入账罪怎么量刑,问题,专业回答,根据《刑法》第一百八十七条的规定，吸收客户资金不入账罪的量刑标准是：银行或者其他金融机构的工作人员吸收客户资金不入账，数额巨大或者造成重大损失的，处五年以下有期徒刑或者拘役，并处二万元以上二十万元以下罚金；数额特别巨大或者造成特别重大损失的，处五年以上有期徒刑，并处五万元以上五十万元以下罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：《刑法》第一百八十七条银行或者其他金融机构的工作人员吸收客户资金不入账，数额巨大或者造成重大损失的，处五年以下有期徒刑或者拘役，并处二万元以上二十万元以下罚金；数额特别巨大或者造成特别重大损失的，处五年以上有期徒刑，并处五万元以上五十万元以下罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。,回答
问非法出售增值税专用发票罪如何量刑,问题,专业回答,根据《刑法》第二百零七条的规定，非法出售增值税专用发票罪的量刑标准是：非法出售增值税专用发票的，处三年以下有期徒刑、拘役或者管制，并处二万元以上二十万元以下罚金；数量较大的，处三年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；数量巨大的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产。-法律依据：《刑法》第二百零七条非法出售增值税专用发票的，处三年以下有期徒刑、拘役或者管制，并处二万元以上二十万元以下罚金；数量较大的，处三年以上十年以下有期徒刑，并处五万元以上五十万元以下罚金；数量巨大的，处十年以上有期徒刑或者无期徒刑，并处五万元以上五十万元以下罚金或者没收财产。,回答
问男方有病女方不照顾构成遗弃罪吗,问题,专业回答,男方有病女方不照顾，情节严重的构成遗弃罪。根据《刑法》第二百六十一条，对于年老、年幼、患病或者其他没有独立生活能力的人，负有扶养义务而拒绝扶养，情节恶劣的，处五年以下有期徒刑、拘役或者管制。遗弃行为人必须情节恶劣才能构成犯罪。这是划清本罪罪与非罪的重要界限之一。“情节恶劣”的常见情形：对被害人长期不予照顾、不提供生活来源；驱赶、逼迫被害人离家，致使被害人流离失所或者生存困难；遗弃患严重疾病或者生活不能自理的被害人；遗弃致使被害人身体严重损害或者造成其他严重后果等情形。依照本条规定，对犯遗弃罪的，处五年以下有期徒刑、拘役或者管制。-法律依据：《刑法》第二百六十一条对于年老、年幼、患病或者其他没有独立生活能力的人，负有扶养义务而拒绝扶养，情节恶劣的，处五年以下有期徒刑、拘役或者管制。,回答
问离婚孩子抚养费谁出,问题,专业回答,离婚孩子抚养费由不直接抚养子女的一方出。根据《民法典》第一千零八十五条，离婚后，子女由一方直接抚养的，另一方应当负担部分或者全部抚养费。负担费用的多少和期限的长短，由双方协议；协议不成的，由人民法院判决。离婚后，直接对子女进行抚养、教育、保护的义务由父母中的一方承担，另一方对子女的抚养义务多直接表现为抚养费的支付，此时，在已不存在共同财产的情况下，父母对子女抚养费明确分担义务，一方面事关父母双方是否对子女尽到抚养义务，另一方面对保障未成年子女的健康成长或不能独立生活子女的生存权亦具有重要意义。-法律依据：《民法典》第一千零八十五条离婚后，子女由一方直接抚养的，另一方应当负担部分或者全部抚养费。负担费用的多少和期限的长短，由双方协议；协议不成的，由人民法院判决。前款规定的协议或者判决，不妨碍子女在必要时向父母任何一方提出超过协议或者判决原定数额的合理要求。,回答
"问开设赌场罪盈利五万多,主犯怎么判",问题,专业回答,开设赌场罪盈利五万多的，主犯的判刑根据《刑法》第三百零三条第二款规定，开设赌场的，处五年以下有期徒刑、拘役或者管制，并处罚金；情节严重的，处五年以上十年以下有期徒刑，并处罚金。《最高人民法院、最高人民检察院关于办理赌博刑事案件具体应用法律若干问题的解释》第一条规定，以营利为目的，有下列情形之一的，属于刑法第三百零三条规定的“聚众赌博”：（一）组织3人以上赌博，抽头渔利数额累计达到5000元以上的；（二）组织3人以上赌博，赌资数额累计达到5万元以上的；（三）组织3人以上赌博，参赌人数累计达到20人以上的；（四）组织中华人民共和国公民10人以上赴境外赌博，从中收取回扣、介绍费的。-法律依据：最高人民法院、最高人民检察院关于办理赌博刑事案件具体应用法律若干问题的解释第一条以营利为目的，有下列情形之一的，属于刑法规定的“聚众赌博”：(一)组织3人以上赌博，抽头渔利数额累计达到5000元以上的；(二)组织3人以上赌博，赌资数额累计达到5万元以上的；(三)组织3人以上赌博，参赌人数累计达到20人以上的；(四)组织中华人民共和国公民10人以上赴境外赌博，从中收取回扣、介绍费的。,回答
问证人受威胁怎么办,问题,专业回答,证人收到威胁的，可以向公安机关报案，需求司法机关的保护。《刑事诉讼法》第六十三条规定，人民法院、人民检察院和公安机关应当保障证人及其近亲属的安全。对证人及其近亲属进行威胁、侮辱、殴打或者打击报复，构成犯罪的，依法追究刑事责任；尚不够刑事处罚的，依法给予治安管理处罚。《治安管理处罚法》第四十二条规定，对证人及其近亲属进行威胁、侮辱、殴打或者打击报复的，处五日以下拘留或者五百元以下罚款；情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款。-法律依据：刑事诉讼法第六十三条人民法院、人民检察院和公安机关应当保障证人及其近亲属的安全。对证人及其近亲属进行威胁、侮辱、殴打或者打击报复，构成犯罪的，依法追究刑事责任；尚不够刑事处罚的，依法给予治安管理处罚。,回答
问法院判贩毒案吗,问题,专业回答,法院会判贩毒案。《刑法》第三百四十七条规定，走私、贩卖、运输、制造毒品，无论数量多少，都应当追究刑事责任，予以刑事处罚。走私、贩卖、运输、制造毒品，有下列情形之一的，处十五年有期徒刑、无期徒刑或者死刑，并处没收财产：（一）走私、贩卖、运输、制造鸦片一千克以上、海洛因或者甲基苯丙胺五十克以上或者其他毒品数量大的；（二）走私、贩卖、运输、制造毒品集团的首要分子；（三）武装掩护走私、贩卖、运输、制造毒品的；（四）以暴力抗拒检查、拘留、逮捕，情节严重的；（五）参与有组织的国际贩毒活动的。-法律依据：《刑法》第三百四十七条走私、贩卖、运输、制造毒品，无论数量多少，都应当追究刑事责任，予以刑事处罚。走私、贩卖、运输、制造毒品，有下列情形之一的，处十五年有期徒刑、无期徒刑或者死刑，并处没收财产：（一）走私、贩卖、运输、制造鸦片一千克以上、海洛因或者甲基苯丙胺五十克以上或者其他毒品数量大的；（二）走私、贩卖、运输、制造毒品集团的首要分子；（三）武装掩护走私、贩卖、运输、制造毒品的；（四）以暴力抗拒检查、拘留、逮捕，情节严重的；（五）参与有组织的国际贩毒活动的。,回答
问保外就医要满足哪些要求,问题,专业回答,《暂予监外执行规定》第五条规定，保外就医需要满足的要求如下：对被判处有期徒刑、拘役或者已经减为有期徒刑的罪犯，有下列情形之一，可以暂予监外执行：（一）患有属于本规定所附《保外就医严重疾病范围》的严重疾病，需要保外就医的；（二）怀孕或者正在哺乳自己婴儿的妇女；（三）生活不能自理的。对被判处无期徒刑的罪犯，有前款第二项规定情形的，可以暂予监外执行。-法律依据：《暂予监外执行规定》第五条对被判处有期徒刑、拘役或者已经减为有期徒刑的罪犯，有下列情形之一，可以暂予监外执行：（一）患有属于本规定所附《保外就医严重疾病范围》的严重疾病，需要保外就医的；（二）怀孕或者正在哺乳自己婴儿的妇女；（三）生活不能自理的。对被判处无期徒刑的罪犯，有前款第二项规定情形的，可以暂予监外执行。,回答
问挖铜钱犯法吗,问题,专业回答,挖铜钱犯法。《中华人民共和国文物保护法》第五条规定，中华人民共和国境内地下、内水和领海中遗存的一切文物，属于国家所有。如果私自挖铜钱进行买卖的，构成刑法的倒卖文物罪，情节严重的，处五年以下有期徒刑或者拘役，并处罚金。《刑法》第三百二十六条规定，以牟利为目的，倒卖国家禁止经营的文物，情节严重的，处五年以下有期徒刑或者拘役，并处罚金；情节特别严重的，处五年以上十年以下有期徒刑，并处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：《中华人民共和国文物保护法》第五条中华人民共和国境内地下、内水和领海中遗存的一切文物，属于国家所有。《刑法》第三百二十六条以牟利为目的，倒卖国家禁止经营的文物，情节严重的，处五年以下有期徒刑或者拘役，并处罚金；情节特别严重的，处五年以上十年以下有期徒刑，并处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。,回答
问异地如何强制执行,问题,专业回答,《民事诉讼法》第二百二十九条规定，异地强制执行的方法为：被执行人或者被执行的财产在外地的，可以委托当地人民法院代为执行。受委托人民法院收到委托函件后，必须在十五日内开始执行，不得拒绝。执行完毕后，应当将执行结果及时函复委托人民法院；在三十日内如果还未执行完毕，也应当将执行情况函告委托人民法院。受委托人民法院自收到委托函件之日起十五日内不执行的，委托人民法院可以请求受委托人民法院的上级人民法院指令受委托人民法院执行。-法律依据：中华人民共和国民事诉讼法第二百二十九条被执行人或者被执行的财产在外地的，可以委托当地人民法院代为执行。受委托人民法院收到委托函件后，必须在十五日内开始执行，不得拒绝。执行完毕后，应当将执行结果及时函复委托人民法院；在三十日内如果还未执行完毕，也应当将执行情况函告委托人民法院。受委托人民法院自收到委托函件之日起十五日内不执行的，委托人民法院可以请求受委托人民法院的上级人民法院指令受委托人民法院执行。,回答
问入室绑架的怎么判,问题,专业回答,入室绑架的判罚：以勒索财物为目的绑架他人的，或者绑架他人作为人质的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；情节较轻的，处五年以上十年以下有期徒刑，并处罚金。《刑法》第二百三十九条规定，以勒索财物为目的绑架他人的，或者绑架他人作为人质的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；情节较轻的，处五年以上十年以下有期徒刑，并处罚金。犯前款罪，杀害被绑架人的，或者故意伤害被绑架人，致人重伤、死亡的，处无期徒刑或者死刑，并处没收财产。-法律依据：《刑法》第二百三十九条以勒索财物为目的绑架他人的，或者绑架他人作为人质的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；情节较轻的，处五年以上十年以下有期徒刑，并处罚金。犯前款罪，杀害被绑架人的，或者故意伤害被绑架人，致人重伤、死亡的，处无期徒刑或者死刑，并处没收财产。以勒索财物为目的偷盗婴幼儿的，依照前两款的规定处罚。,回答
问侵犯少数民族风俗习惯罪判刑标准是什么,问题,专业回答,国家机关工作人员非法剥夺公民的宗教信仰自由和侵犯少数民族风俗习惯，情节严重的，其判刑标准是处二年以下有期徒刑或者拘役。构成侵犯少数民族风俗习惯罪，要求达到情节严重的标准。多次或多人侵犯、手段恶劣、引起民族纠纷、民族矛盾的，造成骚乱、示威游行或社会秩序严重混乱，产生恶劣的政治影响的，应立案追究。《刑法》第二百五十一条规定，国家机关工作人员非法剥夺公民的宗教信仰自由和侵犯少数民族风俗习惯，情节严重的，处二年以下有期徒刑或者拘役。-法律依据：《刑法》第二百五十一条国家机关工作人员非法剥夺公民的宗教信仰自由和侵犯少数民族风俗习惯，情节严重的，处二年以下有期徒刑或者拘役。,回答
问妨害植物检疫罪量刑幅度,问题,专业回答,妨害植物检疫罪量刑幅度：违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。《刑法》第三百三十七条规定，违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：《刑法》第三百三十七条违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。,回答
问非法销售车船票罪量刑指南,问题,专业回答,非法销售车船票罪量刑：自然人犯本罪的，处三年以下有期徒刑、拘役或者管制，并处或者单处票证价额一倍以上五倍以下罚金。单位犯本罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照上述规定处罚。根据《刑法》第二百二十七条第二款的规定，倒卖车票、船票，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处票证价额一倍以上五倍以下罚金。-法律依据：《刑法》第二百二十七条伪造或者倒卖伪造的车票、船票、邮票或者其他有价票证，数额较大的，处二年以下有期徒刑、拘役或者管制，并处或者单处票证价额一倍以上五倍以下罚金；数额巨大的，处二年以上七年以下有期徒刑，并处票证价额一倍以上五倍以下罚金。倒卖车票、船票，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处票证价额一倍以上五倍以下罚金。,回答
问买卖国家机关公文罪既遂法院会判多久,问题,专业回答,买卖国家机关公文罪既遂法院的判罚：当事人买卖国家机关的公文、证件、印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。《刑法》第二百八十条规定，伪造、变造、买卖或者盗窃、抢夺、毁灭国家机关的公文、证件、印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。-法律依据：《刑法》第二百八十条伪造、变造、买卖或者盗窃、抢夺、毁灭国家机关的公文、证件、印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。,回答
问窝藏包庇罪的定罪标准是什么,问题,专业回答,窝藏包庇罪的定罪标准：明知是犯罪的人而为其提供隐藏处所、财物，帮助其逃匿或者作假证明包庇的，处三年以下有期徒刑、拘役或者管制；情节严重的，处三年以上十年以下有期徒刑。当事人事前通谋的，以共同犯罪论处。《刑法》第三百一十条规定，明知是犯罪的人而为其提供隐藏处所、财物，帮助其逃匿或者作假证明包庇的，处三年以下有期徒刑、拘役或者管制；情节严重的，处三年以上十年以下有期徒刑。犯前款罪，事前通谋的，以共同犯罪论处。-法律依据：《刑法》第三百一十条明知是犯罪的人而为其提供隐藏处所、财物，帮助其逃匿或者作假证明包庇的，处三年以下有期徒刑、拘役或者管制；情节严重的，处三年以上十年以下有期徒刑。犯前款罪，事前通谋的，以共同犯罪论处。,回答
问第三者怀孕算重婚罪吗,问题,专业回答,第三者怀孕的，不一定构成重婚罪。根据我国法律的规定，对重婚罪的认定并不是以其是否与小三生了孩子，而是要看有配偶的人是否与他人举行结婚仪式或以夫妻名义自居。因此，即使有配偶的人与小三生了孩子，也并不能因此认定其就犯了重婚罪。《刑法》第二百五十八条规定，有配偶而重婚的，或者明知他人有配偶而与之结婚的，处二年以下有期徒刑或者拘役。-法律依据：《刑法》第二百五十八条有配偶而重婚的，或者明知他人有配偶而与之结婚的，处二年以下有期徒刑或者拘役。,回答
问构成寻衅滋事罪的条件,问题,专业回答,构成寻衅滋事罪的条件：1、本罪侵犯的客体是公共秩序；2、客观方面表现为无事生非，起哄捣乱，无理取闹，殴打伤害无辜，肆意挑衅，横行霸道，破坏公共秩序的行为；3、本罪的主体为一般主体，凡年满l6周岁且具备刑事责任能力的自然人均能构成本罪；4、在主观上只能由故意构成。《刑法》第二百九十三条规定，有下列寻衅滋事行为之一，破坏社会秩序的，处五年以下有期徒刑、拘役或者管制：（一）随意殴打他人，情节恶劣的；（二）追逐、拦截、辱骂、恐吓他人，情节恶劣的；（三）强拿硬要或者任意损毁、占用公私财物，情节严重的；（四）在公共场所起哄闹事，造成公共场所秩序严重混乱的。纠集他人多次实施前款行为，严重破坏社会秩序的，处五年以上十年以下有期徒刑，可以并处罚金。-法律依据：中华人民共和国刑法第二百九十三条有下列寻衅滋事行为之一，破坏社会秩序的，处五年以下有期徒刑、拘役或者管制：（一）随意殴打他人，情节恶劣的；（二）追逐、拦截、辱骂、恐吓他人，情节恶劣的；（三）强拿硬要或者任意损毁、占用公私财物，情节严重的；（四）在公共场所起哄闹事，造成公共场所秩序严重混乱的。纠集他人多次实施前款行为，严重破坏社会秩序的，处五年以上十年以下有期徒刑，可以并处罚金。,回答
问法院对妨害动植物防疫罪量刑的具体标准,问题,专业回答,法院对妨害动植物防疫罪量刑的具体标准：违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。《刑法》第三百三十七条规定，违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。-法律依据：中华人民共和国刑法第三百三十七条违反有关动植物防疫、检疫的国家规定，引起重大动植物疫情的，或者有引起重大动植物疫情危险，情节严重的，处三年以下有期徒刑或者拘役，并处或者单处罚金。单位犯前款罪的，对单位判处罚金，并对其直接负责的主管人员和其他直接责任人员，依照前款的规定处罚。,回答
问中国对打击报复证人罪的处罚标准,问题,专业回答,"中国对打击报复证人罪的处罚标准：犯本罪的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。构成打击报复证人罪不需要情节严重，但是法条把""情节严重""作为打击报复证人罪的加重构成的要件。《刑法》第三百零八条规定，对证人进行打击报复的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。-法律依据：《刑法》第三百零八条对证人进行打击报复的，处三年以下有期徒刑或者拘役；情节严重的，处三年以上七年以下有期徒刑。",回答
问贪污罪既遂的处罚标准是什么,问题,专业回答,贪污罪既遂的处罚标准：根据情节轻重，分别依照下列规定处罚：1、贪污数额较大或者有其他较重情节的，处三年以下有期徒刑或者拘役，并处罚金；2、贪污数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金或者没收财产。《刑法》第三百八十三条规定，对犯贪污罪的，根据情节轻重，分别依照下列规定处罚：（一）贪污数额较大或者有其他较重情节的，处三年以下有期徒刑或者拘役，并处罚金。（二）贪污数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金或者没收财产。（三）贪污数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；数额特别巨大，并使国家和人民利益遭受特别重大损失的，处无期徒刑或者死刑，并处没收财产。-法律依据：《刑法》第三百八十三条对犯贪污罪的，根据情节轻重，分别依照下列规定处罚：（一）贪污数额较大或者有其他较重情节的，处三年以下有期徒刑或者拘役，并处罚金。（二）贪污数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金或者没收财产。（三）贪污数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产；数额特别巨大，并使国家和人民利益遭受特别重大损失的，处无期徒刑或者死刑，并处没收财产。,回答
问构成过失决水罪会如何追究责任,问题,专业回答,构成过失决水罪的刑事责任：决水致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑；过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。《刑法》第一百一十五条规定，放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。-法律依据：《刑法》第一百一十五条放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。,回答
问最新消防责任事故罪量刑标准是怎么样的,问题,专业回答,最新消防责任事故罪量刑标准：违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。《刑法》第一百三十九条规定，违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。-法律依据：《刑法》第一百三十九条违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。,回答
问中国新刑法动植物检疫徇私舞弊罪判几年,问题,专业回答,中国新刑法动植物检疫徇私舞弊罪的判罚：动植物检疫机关的检疫人员徇私舞弊，伪造检疫结果的，处五年以下有期徒刑或者拘役；造成严重后果的，处五年以上十年以下有期徒刑；《刑法》第四百一十三条规定，动植物检疫机关的检疫人员徇私舞弊，伪造检疫结果的，处五年以下有期徒刑或者拘役；造成严重后果的，处五年以上十年以下有期徒刑。前款所列人员严重不负责任，对应当检疫的检疫物不检疫，或者延误检疫出证、错误出证，致使国家利益遭受重大损失的，处三年以下有期徒刑或者拘役。-法律依据：《刑法》第四百一十三条动植物检疫机关的检疫人员徇私舞弊，伪造检疫结果的，处五年以下有期徒刑或者拘役；造成严重后果的，处五年以上十年以下有期徒刑。前款所列人员严重不负责任，对应当检疫的检疫物不检疫，或者延误检疫出证、错误出证，致使国家利益遭受重大损失的，处三年以下有期徒刑或者拘役。,回答
